71.595	2.25	72.008	72.536
71.595	2.50	72.405	73.056
71.595	2.75	73.07	73.898
71.595	3.00	74.075	75.115
71.595	3.25	75.635	76.813
71.595	3.50	77.254	78.867
71.595	3.75	79.397	81.492
71.595	4.00	82.05	84.610
71.595	4.25	85.125	88.056
71.595	4.50	88.525	91.835
71.595	4.75	92.04	95.925
71.595	5.00	96.158	100.268
71.595	5.25	100.465	104.945
71.595	5.50	104.123	109.493
71.595	5.75	109.91	114.120
71.595	6.00	115.076	119.205
71.595	6.25	120.676	124.140
71.595	6.50	126.553	129.060
71.595	6.75	132.767	133.784
71.595	7.00	138.858	138.858
72.297	0.00	72.297	72.667
72.297	0.25	72.303	72.656
72.297	0.50	72.322	72.660
72.297	0.75	72.33	72.658
72.297	1.00	72.345	72.667
72.297	1.25	72.35	72.656
72.297	1.50	72.356	72.667
72.297	1.75	72.401	72.682
72.297	2.00	72.476	72.778
72.297	2.25	72.67	73.038
72.297	2.50	73.095	73.510
72.297	2.75	73.415	74.355
72.297	3.00	74.797	75.647
72.297	3.25	76.176	77.323
72.297	3.50	78.035	79.460
72.297	3.75	80.276	82.222
72.297	4.00	82.956	85.117
72.297	4.25	86.13	88.609
72.297	4.50	89.827	92.459
72.297	4.75	93.567	96.657
72.297	5.00	97.746	101.097
72.297	5.25	102.279	105.723
72.297	5.50	107.233	110.510
72.297	5.75	112.989	115.447
72.297	6.00	117.843	120.545
72.297	6.25	122.753	125.467
72.297	6.50	128.856	130.478
72.297	6.75	134.566	135.467
72.297	7.00	140.434	140.434
72.676	0.00	72.676	72.619
72.676	0.25	72.676	72.630
72.676	0.50	72.68	72.620
72.676	0.75	72.675	72.733
72.676	1.00	72.662	72.625
72.676	1.25	72.669	72.616
72.676	1.50	72.675	72.633
72.676	1.75	72.687	72.633
72.676	2.00	72.763	72.739
72.676	2.25	72.88	73.010
72.676	2.50	73.378	73.550
72.676	2.75	74.127	74.384
72.676	3.00	75.165	75.656
72.676	3.25	76.567	77.361
72.676	3.50	78.478	79.497
72.676	3.75	80.843	82.250
72.676	4.00	83.635	85.326
72.676	4.25	86.75	88.876
72.676	4.50	90.276	92.876
72.676	4.75	94.755	96.766
72.676	5.00	98.89	101.580
72.676	5.25	103.887	106.429
72.676	5.50	108.568	111.489
72.676	5.75	113.786	116.696
72.676	6.00	119.544	121.974
72.676	6.25	125.466	127.315
72.676	6.50	131.677	132.567
72.676	6.75	137.232	137.658
72.676	7.00	142.732	142.732
72.293	0.00	72.293	72.319
72.293	0.25	72.303	72.319
72.293	0.50	72.303	72.325
72.293	0.75	72.299	72.321
72.293	1.00	72.293	72.339
72.293	1.25	72.299	72.330
72.293	1.50	72.303	72.329
72.293	1.75	72.311	72.340
72.293	2.00	72.41	72.447
72.293	2.25	72.64	72.714
72.293	2.50	72.126	73.322
72.293	2.75	73.914	74.210
72.293	3.00	75.064	75.690
72.293	3.25	76.626	77.579
72.293	3.50	78.688	79.944
72.293	3.75	81.403	82.810
72.293	4.00	84.397	86.271
72.293	4.25	88.346	90.185
72.293	4.50	92.365	94.502
72.293	4.75	96.89	99.080
72.293	5.00	101.92	104.220
72.293	5.25	107.667	109.685
72.293	5.50	113.227	115.226
72.293	5.75	118.935	120.773
72.293	6.00	125.456	126.875
72.293	6.25	131.766	132.769
72.293	6.50	138.343	139.020
72.293	6.75	144.854	145.178
72.293	7.00	151.222	151.222
72.346	0.00	72.346	72.374
72.346	0.25	72.339	72.370
72.346	0.50	72.329	72.371
72.346	0.75	72.326	72.377
72.346	1.00	72.327	72.373
72.346	1.25	72.336	72.366
72.346	1.50	72.34	72.370
72.346	1.75	72.354	72.397
72.346	2.00	72.442	72.490
72.346	2.25	72.62	72.747
72.346	2.50	73.04	73.267
72.346	2.75	73.757	74.123
72.346	3.00	74.749	75.385
72.346	3.25	76.11	77.085
72.346	3.50	77.881	79.273
72.346	3.75	80.154	81.912
72.346	4.00	82.632	84.927
72.346	4.25	85.757	87.886
72.346	4.50	89.254	92.303
72.346	4.75	93.245	96.254
72.346	5.00	97.453	100.967
72.346	5.25	101.888	105.683
72.346	5.50	106.67	110.525
72.346	5.75	112.205	115.478
72.346	6.00	117.233	120.493
72.346	6.25	122.765	125.559
72.346	6.50	128.097	130.595
72.346	6.75	133.927	135.347
72.346	7.00	140.119	140.119
69.410	0.00	69.41	70.468
69.410	0.25	69.43	70.440
69.410	0.50	69.46	70.435
69.410	0.75	69.47	70.430
69.410	1.00	69.49	70.422
69.410	1.25	69.51	70.417
69.410	1.50	69.549	70.404
69.410	1.75	69.6	70.416
69.410	2.00	69.71	70.520
69.410	2.25	69.978	70.795
69.410	2.50	70.485	71.390
69.410	2.75	71.29	72.285
69.410	3.00	72.475	73.690
69.410	3.25	74.136	75.615
69.410	3.50	76.351	77.982
69.410	3.75	79.235	80.989
69.410	4.00	82.447	84.464
69.410	4.25	86.359	88.474
69.410	4.50	90.893	92.800
69.410	4.75	95.355	97.630
69.410	5.00	100.524	102.776
69.410	5.25	106.325	107.940
69.410	5.50	112.335	113.786
69.410	5.75	117.856	119.730
69.410	6.00	124.643	125.727
69.410	6.25	131.13	131.888
69.410	6.50	137.89	138.112
69.410	6.75	144.257	144.450
69.410	7.00	150.715	150.715
70.287	0.00	70.287	71.110
70.287	0.25	70.313	71.110
70.287	0.50	70.313	71.104
70.287	0.75	70.318	71.102
70.287	1.00	70.315	71.105
70.287	1.25	70.323	71.087
70.287	1.50	70.329	71.088
70.287	1.75	70.374	71.098
70.287	2.00	70.475	71.160
70.287	2.25	70.712	71.423
70.287	2.50	71.156	71.949
70.287	2.75	71.908	72.845
70.287	3.00	73.018	74.095
70.287	3.25	74.518	75.835
70.287	3.50	76.424	78.125
70.287	3.75	78.845	80.868
70.287	4.00	81.818	83.998
70.287	4.25	85.275	87.658
70.287	4.50	89.24	91.724
70.287	4.75	93.475	96.078
70.287	5.00	98.065	100.782
70.287	5.25	103.045	105.756
70.287	5.50	108.545	110.932
70.287	5.75	113.959	116.171
70.287	6.00	119.475	121.572
70.287	6.25	125.234	127.052
70.287	6.50	131.276	132.394
70.287	6.75	137.165	138.125
70.287	7.00	143.565	143.565
71.275	0.00	71.275	72.265
71.275	0.25	71.312	72.262
71.275	0.50	71.313	72.256
71.275	0.75	71.315	72.256
71.275	1.00	71.34	72.252
71.275	1.25	71.392	72.245
71.275	1.50	71.383	72.253
71.275	1.75	71.434	72.275
71.275	2.00	71.565	72.386
71.275	2.25	71.837	72.687
71.275	2.50	72.33	73.285
71.275	2.75	73.125	74.267
71.275	3.00	74.315	75.742
71.275	3.25	75.935	77.627
71.275	3.50	78.056	80.110
71.275	3.75	80.565	83.036
71.275	4.00	83.616	86.499
71.275	4.25	87.155	90.447
71.275	4.50	90.254	94.812
71.275	4.75	95.676	99.535
71.275	5.00	100.567	104.492
71.275	5.25	105.555	109.836
71.275	5.50	111.167	115.140
71.275	5.75	116.92	120.855
71.275	6.00	122.945	125.824
71.275	6.25	129.259	132.069
71.275	6.50	135.876	137.887
71.275	6.75	142.767	143.529
71.275	7.00	148.875	148.875
72.395	0.00	72.395	73.022
72.395	0.25	72.415	73.025
72.395	0.50	72.413	73.022
72.395	0.75	72.467	73.015
72.395	1.00	72.486	72.990
72.395	1.25	72.519	73.010
72.395	1.50	72.513	72.995
72.395	1.75	72.55	73.013
72.395	2.00	72.634	73.112
72.395	2.25	72.891	73.410
72.395	2.50	73.37	74.010
72.395	2.75	74.17	74.995
72.395	3.00	75.335	76.465
72.395	3.25	77.043	78.320
72.395	3.50	79.149	80.915
72.395	3.75	81.756	83.977
72.395	4.00	84.923	87.576
72.395	4.25	88.469	91.630
72.395	4.50	92.578	96.153
72.395	4.75	97.31	101.030
72.395	5.00	102.423	106.135
72.395	5.25	107.876	111.467
72.395	5.50	113.563	117.221
72.395	5.75	119.645	123.104
72.395	6.00	125.865	129.052
72.395	6.25	132.775	135.035
72.395	6.50	138.945	141.123
72.395	6.75	145.77	146.775
72.395	7.00	152.867	152.867
73.282	0.00	73.282	73.683
73.282	0.25	73.292	73.680
73.282	0.50	73.285	73.676
73.282	0.75	73.293	73.666
73.282	1.00	73.305	73.663
73.282	1.25	73.305	73.659
73.282	1.50	73.315	73.667
73.282	1.75	73.325	73.686
73.282	2.00	73.435	73.808
73.282	2.25	73.73	74.146
73.282	2.50	74.275	74.817
73.282	2.75	75.191	75.910
73.282	3.00	76.564	77.615
73.282	3.25	78.521	79.812
73.282	3.50	91.065	82.593
73.282	3.75	84.175	86.108
73.282	4.00	87.921	90.205
73.282	4.25	92.467	94.673
73.282	4.50	97.543	99.678
73.282	4.75	103.343	105.176
73.282	5.00	109.406	110.982
73.282	5.25	115.697	117.535
73.282	5.50	122.645	124.089
73.282	5.75	129.876	130.776
73.282	6.00	136.933	137.865
73.282	6.25	144.345	144.751
73.282	6.50	151.467	151.527
73.282	6.75	158.767	159.020
73.282	7.00	166.346	166.346
73.756	0.00	73.756	74.138
73.756	0.25	73.749	74.131
73.756	0.50	73.754	74.106
73.756	0.75	73.756	74.104
73.756	1.00	73.765	74.105
73.756	1.25	73.775	74.094
73.756	1.50	73.778	74.089
73.756	1.75	73.812	74.117
73.756	2.00	73.92	74.238
73.756	2.25	74.188	74.562
73.756	2.50	74.746	75.232
73.756	2.75	75.664	76.310
73.756	3.00	77.045	77.945
73.756	3.25	78.924	79.985
73.756	3.50	81.464	82.642
73.756	3.75	84.48	86.217
73.756	4.00	88.274	90.158
73.756	4.25	92.357	94.620
73.756	4.50	97.465	99.708
73.756	4.75	103.456	105.065
73.756	5.00	108.982	110.927
73.756	5.25	114.976	116.783
73.756	5.50	121.872	123.286
73.756	5.75	128.677	129.924
73.756	6.00	135.823	136.720
73.756	6.25	142.915	143.693
73.756	6.50	150.367	150.979
73.756	6.75	158.387	158.030
73.756	7.00	165.067	165.067
